Zathura: A Space Adventure|2005|12|101|Action, Adventure, Comedy|Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.|zathura_a_space_adventure_2005.jpg
Take Shelter|2011|18|120|Drama, Thriller|Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.|take_shelter_2011.jpg
Funny Games|2007|18|111|Crime, Drama, Horror|Two psychopathic young men take a family hostage in their cabin.|funny_games_2007.jpg
Here Comes the Boom|2012|12|105|Action, Comedy, Sport|A high school biology teacher looks to become a successful mixed-martial arts fighter in an effort to raise money to prevent extra-curricular activities from being axed at his cash-strapped school.|here_comes_the_boom_2012.jpg
Grosse Pointe Blank|1997|18|107|Action, Comedy, Crime|Martin Blank is a professional assassin. He is sent on a mission to a small Detroit suburb, Grosse Pointe, and, by coincidence, his ten-year high school reunion party is taking place there at the same time.|grosse_pointe_blank_1997.jpg
Gremlins 2: The New Batch|1990|12|106|Comedy, Fantasy, Horror|The Gremlins are back, and this time, they've taken control of a New York media mogul's high-tech skyscraper.|gremlins_2_the_new_batch_1990.jpg
Cop Out|2010|18|107|Action, Comedy, Crime|Jimmy's rare baseball card is robbed. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his cop partner Paul to track down the robber, a memorabilia-obsessed gangster.|cop_out_2010.jpg
A Good Year|2006|12|117|Comedy, Drama, Romance|A British investment broker inherits his uncle's chateau and vineyard in Provence, where he spent much of his childhood. He discovers a new laid-back lifestyle as he tries to renovate the estate to be sold.|a_good_year_2006.jpg
Killers|2010|12|100|Action, Comedy, Romance|A vacationing woman meets her ideal man, leading to a swift marriage. Back at home, however, their idyllic life is upset when they discover their neighbors could be assassins who have been contracted to kill the couple..|killers_2010.jpg
Despicable Me 3|2017|12|89|Animation, Action, Adventure|Gru meets his long-lost charming, cheerful, and more successful twin brother Dru who wants to team up with him for one last criminal heist.|despicable_me_3_2017.jpg
Good Luck Chuck|2007|18|96|Comedy, Fantasy, Romance|In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love.|good_luck_chuck_2007.jpg
Bedtime Stories|2008|12|99|Comedy, Family, Fantasy|A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.|bedtime_stories_2008.jpg
Journey 2: The Mysterious Island|2012|12|94|Action, Adventure, Comedy|Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island.|journey_2_the_mysterious_island_2012.jpg
That's My Boy|2012|18|116|Comedy|While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's eighteenth birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.|that's_my_boy_2012.jpg
Sling Blade|1996|18|135|Drama|Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town.|sling_blade_1996.jpg
The Thomas Crown Affair|1999|18|113|Crime, Romance, Thriller|A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.|the_thomas_crown_affair_1999.jpg
The People vs. Larry Flynt|1996|18|129|Biography, Drama|The story of a controversial pornography publisher and how he became a defender of free speech.|the_people_vs_larry_flynt_1996.jpg
Piranha 3D|2010|18|88|Comedy, Horror, Thriller|After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents.|piranha_3d_2010.jpg
Elektra|2005|12|97|Action, Adventure, Crime|Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.|elektra_2005.jpg
Jingle All the Way|1996|12|89|Comedy, Family|A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out of them, and he must travel all over town and compete with everybody else in order to find one.|jingle_all_the_way_1996.jpg
Our Idiot Brother|2011|18|90|Comedy, Drama|A comedy centered on an idealist who barges into the lives of his three sisters.|our_idiot_brother_2011.jpg
Hereditary|2018|18|127|Drama, Horror, Mystery|After the family matriarch passes away, a grieving family is haunted by tragic and disturbing occurrences, and begin to unravel dark secrets.|hereditary_2018.jpg
Harry Brown|2009|18|103|Action, Crime, Drama|An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.|harry_brown_2009.jpg
Righteous Kill|2008|18|101|Crime, Drama, Mystery|Two veteran New York City detectives work on a case of serial executions of criminals who escaped justice.|righteous_kill_2008.jpg
The Guest|2014|18|100|Mystery, Thriller|A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.|the_guest_2014.jpg
War|2007|18|103|Action, Crime, Thriller|An FBI Agent seeks vengeance on a mysterious assassin known as "Rogue" who murdered his partner.|war_2007.jpg
Hunt for the Wilderpeople|2016|12|101|Adventure, Comedy, Drama|A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.|hunt_for_the_wilderpeople_2016.jpg
3 Days to Kill|2014|12|117|Action, Drama, Thriller|A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.|3_days_to_kill_2014.jpg
Unthinkable|2010|18|97|Drama, Thriller|A psychological thriller centered around a black-ops interrogator and an FBI agent who press a suspect terrorist into divulging the location of three nuclear weapons set to detonate in the U.S.|unthinkable_2010.jpg
Silence|2016|18|161|Adventure, Drama, History|In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.|silence_2016.jpg
Half Nelson|2006|18|106|Drama|An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.|half_nelson_2006.jpg
Inherent Vice|2014|18|148|Comedy, Crime, Drama|In 1970, drug-fueled Los Angeles private investigator Larry "Doc" Sportello investigates the disappearance of a former girlfriend.|inherent_vice_2014.jpg
The Santa Clause|1994|12|97|Comedy, Drama, Family|When a man inadvertantly kills Santa on Christmas Eve, he finds himself magically recruited to take his place.|the_santa_clause_1994.jpg
Fences|2016|12|139|Drama|A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.|fences_2016.jpg
Ocean's Eight|2018|12|110|Action, Comedy, Crime|Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.|ocean's_eight_2018.jpg
The Heartbreak Kid|2007|18|116|Comedy, Romance|A newly wed man who believes he's just gotten hitched to the perfect woman encounters another lady on his honeymoon.|the_heartbreak_kid_2007.jpg
Bring It On|2000|12|98|Comedy, Romance, Sport|A champion high school cheerleading squad discovers its previous captain stole all their best routines from an inner-city school and must scramble to compete at this year's championships.|bring_it_on_2000.jpg
Sex Drive|2008|18|109|Adventure, Comedy, Romance|A high school senior drives cross-country with his best friends to hook up with a babe he met online.|sex_drive_2008.jpg
The Raven|2012|18|110|Crime, Mystery, Thriller|When a madman begins committing horrific murders inspired by Edgar Allan Poe's works, a young Baltimore detective joins forces with Poe to stop him from making his stories a reality.|the_raven_2012.jpg
Clear and Present Danger|1994|12|141|Action, Crime, Drama|CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.|clear_and_present_danger_1994.jpg
Goon|2011|18|92|Comedy, Sport|Labeled an outcast by his brainy family, a bouncer overcomes long odds to lead a team of under performing misfits to semi-pro hockey glory, beating the crap out of everything that stands in his way.|goon_2011.jpg
The Spiderwick Chronicles|2008|12|96|Adventure, Family, Fantasy|Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.|the_spiderwick_chronicles_2008.jpg
Cashback|2006|18|102|Comedy, Drama, Romance|After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.|cashback_2006.jpg
We Own the Night|2007|18|117|Crime, Drama, Thriller|A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen.|we_own_the_night_2007.jpg
Elephant|2003|18|81|Crime, Drama, Thriller|Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.|elephant_2003.jpg
Hostel: Part II|2007|18|94|Crime, Horror, Thriller|Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.|hostel_part_ii_2007.jpg
It's Complicated|2009|18|120|Comedy, Drama, Romance|When attending their son's college graduation, a couple reignite the spark in their relationship. But the complicated fact is they're divorced and he's remarried.|it's_complicated_2009.jpg
An American Werewolf in London|1981|18|97|Comedy, Horror|Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.|an_american_werewolf_in_london_1981.jpg
Sweet November|2001|12|119|Drama, Romance|A workaholic executive, and an unconventional woman agree to a personal relationship for a short period. In this short period she changes his life.|sweet_november_2001.jpg
Out of Sight|1998|18|123|Crime, Drama, Romance|A career bank robber breaks out of jail, and shares a moment of mutual attraction with a U.S. Marshal he has kidnapped.|out_of_sight_1998.jpg
The Living Daylights|1987|12|130|Action, Adventure, Thriller|James Bond is living on the edge to stop an evil arms dealer from starting another world war. Bond crosses all seven continents in order to stop the evil Whitaker and General Koskov.|the_living_daylights_1987.jpg
My Week with Marilyn|2011|18|99|Biography, Drama|Colin Clark, an employee of Sir Laurence Olivier's, documents the tense interaction between Olivier and Marilyn Monroe during the production of The Prince and the Showgirl (1957).|my_week_with_marilyn_2011.jpg
Hitman: Agent 47|2015|18|96|Action, Adventure, Crime|An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.|hitman_agent_47_2015.jpg
Finding Forrester|2000|12|136|Drama|A young writing prodigy finds a mentor in a reclusive author.|finding_forrester_2000.jpg
Ghost Dog: The Way of the Samurai|1999|18|116|Action, Crime, Drama|An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.|ghost_dog_the_way_of_the_samurai_1999.jpg
Submarine|2010|18|97|Comedy, Drama, Romance|15-year-old Oliver Tate has two objectives: To lose his virginity before his next birthday, and to extinguish the flame between his mother and an ex-lover who has resurfaced in her life.|submarine_2010.jpg
Beautiful Creatures|2013|12|124|Drama, Fantasy, Romance|Ethan longs to escape his small Southern town. He meets a mysterious new girl, Lena. Together, they uncover dark secrets about their respective families, their history and their town.|beautiful_creatures_2013.jpg
Mirror Mirror|2012|12|106|Adventure, Comedy, Drama|An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.|mirror_mirror_2012.jpg
To Rome with Love|2012|18|112|Comedy, Music, Romance|The lives of some visitors and residents of Rome and the romances, adventures and predicaments they get into.|to_rome_with_love_2012.jpg
Haywire|2011|18|93|Action, Drama, Thriller|A black ops super soldier seeks payback after she is betrayed and set up during a mission.|haywire_2011.jpg
The Brothers Grimsby|2016|18|83|Action, Adventure, Comedy|A new assignment forces a top spy to team up with his football hooligan brother.|the_brothers_grimsby_2016.jpg
Sky Captain and the World of Tomorrow|2004|12|106|Action, Adventure, Mystery|After New York City receives a series of attacks from giant flying robots, a reporter teams up with a pilot in search of their origin, as well as the reason for the disappearances of famous scientists around the world.|sky_captain_and_the_world_of_tomorrow_2004.jpg
A View to a Kill|1985|12|131|Action, Adventure, Thriller|An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.|a_view_to_a_kill_1985.jpg
Confessions of a Dangerous Mind|2002|18|113|Biography, Comedy, Crime|An adaptation of the cult memoir of game show impresario Chuck Barris, in which he purports to have been a CIA hitman.|confessions_of_a_dangerous_mind_2002.jpg
The Pacifier|2005|12|95|Action, Comedy, Drama|Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.|the_pacifier_2005.jpg
Mr. Popper's Penguins|2011|12|94|Comedy, Family, Fantasy|The life of a businessman begins to change after he inherits six penguins, and as he transforms his apartment into a winter wonderland, his professional side starts to unravel.|mr_popper's_penguins_2011.jpg
Annabelle: Creation|2017|18|109|Horror, Mystery, Thriller|12 years after the tragic death of their little girl, a dollmaker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they soon become the target of the dollmaker's possessed creation, Annabelle.|annabelle_creation_2017.jpg
August: Osage County|2013|18|121|Drama|A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Oklahoma house they grew up in, and to the dysfunctional woman who raised them.|august_osage_county_2013.jpg
The New World|2005|12|135|Biography, Drama, History|The story of the English exploration of Virginia, and of the changing world and loves of Pocahontas.|the_new_world_2005.jpg
Meet the Robinsons|2007|3|95|Animation, Adventure, Comedy|Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate.|meet_the_robinsons_2007.jpg
Cop Land|1997|18|105|Crime, Drama, Thriller|The Sheriff of a suburban New Jersey community, populated by New York City police officers, slowly discovers the town is a front for mob connections and corruption.|cop_land_1997.jpg
Only Lovers Left Alive|2013|18|123|Comedy, Drama, Fantasy|A depressed musician reunites with his lover. Though their romance, which has already endured several centuries, is disrupted by the arrival of her uncontrollable younger sister.|only_lovers_left_alive_2013.jpg
Insidious: Chapter 3|2015|12|97|Horror, Mystery, Thriller|A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.|insidious_chapter_3_2015.jpg
Crazy Heart|2009|18|112|Drama, Music, Romance|A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.|crazy_heart_2009.jpg
Monster's Ball|2001|18|111|Drama, Romance|After a family tragedy, a racist prison guard reexamines his attitudes while falling in love with the African American wife of the last prisoner he executed.|monster's_ball_2001.jpg
Final Fantasy: The Spirits Within|2001|12|106|Animation, Action, Adventure|A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.|final_fantasy_the_spirits_within_2001.jpg
Cloudy with a Chance of Meatballs 2|2013|12|95|Animation, Action, Adventure|Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids.|cloudy_with_a_chance_of_meatballs_2_2013.jpg
Stuck in Love|2012|18|97|Comedy, Drama, Romance|An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.|stuck_in_love_2012.jpg
The Last House on the Left|2009|18|110|Horror, Thriller|After kidnapping and brutally assaulting two young women, a gang unknowingly finds refuge at a vacation home belonging to the parents of one of the victims: a mother and father who devise an increasingly gruesome series of revenge tactics.|the_last_house_on_the_left_2009.jpg
Blood Simple.|1984|18|99|Crime, Drama, Thriller|A rich but jealous man hires a private investigator to kill his cheating wife and her new man. But, when blood is involved, nothing is simple.|blood_simple_1984.jpg
Around the World in 80 Days|2004|12|120|Action, Adventure, Comedy|To win a bet, an eccentric British inventor beside his Chinese valet and an aspiring French artist, embarks on a trip full of adventures and dangers around the world in exactly eighty days.|around_the_world_in_80_days_2004.jpg
The Edge of Seventeen|2016|18|104|Comedy, Drama|High-school life gets even more unbearable for Nadine when her best friend, Krista, starts dating her older brother.|the_edge_of_seventeen_2016.jpg
Dead Silence|2007|18|89|Fantasy, Horror, Mystery|A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a murdered ventriloquist.|dead_silence_2007.jpg
Ali G Indahouse|2002|18|85|Comedy|Ali G unwittingly becomes a pawn in the Chancellor's plot to overthrow the Prime Minister of Great Britain. However, Ali is embraced by the nation as a voice of the youth, making the PM and his government more popular than ever.|ali_g_indahouse_2002.jpg
Hide and Seek|2005|18|101|Drama, Horror, Mystery|As a widower tries to piece together his life in the wake of his wife's suicide, his daughter finds solace, at first, in her imaginary friend.|hide_and_seek_2005.jpg
Malèna|2000|18|108|Comedy, Drama, Romance|Amidst the war climate, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town.|malèna_2000.jpg
Teenage Mutant Ninja Turtles|1990|12|93|Action, Adventure, Comedy|Four teenage mutant ninja turtles emerge from the shadows to protect New York City from a gang of criminal ninjas.|teenage_mutant_ninja_turtles_1990.jpg
The Quick and the Dead|1995|18|107|Action, Romance, Thriller|A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.|the_quick_and_the_dead_1995.jpg
Analyze That|2002|18|96|Comedy, Crime|Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.|analyze_that_2002.jpg
Maid in Manhattan|2002|12|105|Comedy, Drama, Romance|A Senatorial candidate falls for a hotel maid, thinking she is a socialite, when he sees her trying on a wealthy woman's dress.|maid_in_manhattan_2002.jpg
Beasts of the Southern Wild|2012|12|93|Adventure, Drama, Fantasy|Faced with both her hot-tempered father's fading health and melting ice-caps that flood her ramshackle bayou community and unleash ancient aurochs, six-year-old Hushpuppy must learn the ways of courage and love.|beasts_of_the_southern_wild_2012.jpg
Paddington|2014|12|95|Adventure, Comedy, Family|A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.|paddington_2014.jpg
You're Next|2011|18|95|Horror, Thriller|When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of the victims harbors a secret talent for fighting back.|you're_next_2011.jpg
The Bling Ring|2013|18|90|Biography, Crime, Drama|Inspired by actual events, a group of fame-obsessed teenagers use the internet to track celebrities' whereabouts in order to rob their homes.|the_bling_ring_2013.jpg
Sister Act|1992|12|100|Comedy, Crime, Family|When a worldly singer witnesses a mob crime, the police hide her as a nun in a traditional convent where she has trouble fitting in.|sister_act_1992.jpg
Hot Shots! Part Deux|1993|12|86|Action, Comedy|"Rambo" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams.|hot_shots!_part_deux_1993.jpg
She's All That|1999|12|95|Comedy, Romance|A high school jock makes a bet that he can turn an unattractive girl into the school's prom queen.|she's_all_that_1999.jpg
Universal Soldier|1992|18|102|Action, Sci-Fi|Private Luc Deveraux and his sadistic sergeant, Andrew Scott, got killed in Vietnam. The army uses their bodies for a secret project - reanimating dead soldiers as deadly obedient cyborgs. However, their memories come back too.|universal_soldier_1992.jpg
Open Season|2006|12|86|Animation, Adventure, Comedy|Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.|open_season_2006.jpg
Ultraviolet|2006|12|88|Action, Sci-Fi, Thriller|A beautiful hemophage infected with a virus that gives her superhuman powers has to protect a boy in a futuristic world, who is thought to be carrying antigens that would destroy all hemophages.|ultraviolet_2006.jpg
Secretary|2002|18|107|Comedy, Drama, Romance|A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.|secretary_2002.jpg
The Doors|1991|18|140|Biography, Drama, Music|The story of the famous and influential 1960s rock band The Doors and its lead singer and composer, Jim Morrison, from his days as a UCLA film student in Los Angeles, to his untimely death in Paris, France at age 27 in 1971.|the_doors_1991.jpg
Ghosts of Girlfriends Past|2009|12|100|Comedy, Fantasy, Romance|While attending his brother's wedding, a serial womanizer is haunted by the ghosts of his past girlfriends.|ghosts_of_girlfriends_past_2009.jpg
Never Been Kissed|1999|12|107|Comedy, Drama, Romance|A newspaper reporter enrolls in high school as part of research for a story.|never_been_kissed_1999.jpg
Blitz|2011|18|97|Action, Crime, Thriller|A tough cop is dispatched to take down a serial killer who has been targeting police officers.|blitz_2011.jpg
The Smurfs|2011|12|103|Animation, Adventure, Comedy|When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City.|the_smurfs_2011.jpg
Arlington Road|1999|18|117|Crime, Drama, Thriller|A man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.|arlington_road_1999.jpg
42|2013|12|128|Biography, Drama, Sport|In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process.|42_2013.jpg
Mississippi Burning|1988|18|128|Crime, Drama, History|Two F.B.I. Agents, with wildly different styles, arrive in Mississippi to investigate the disappearance of some civil rights activists.|mississippi_burning_1988.jpg
La Vie en Rose|2007|12|140|Biography, Drama, Music|Biopic of the iconic French singer Édith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.|la_vie_en_rose_2007.jpg
Pet Sematary|1989|18|103|Horror, Thriller|Behind a young family's home in Maine is a terrible secret that holds the power of life after death. When tragedy strikes, the threat of that power soon becomes undeniable.|pet_sematary_1989.jpg
Flubber|1997|12|93|Comedy, Family, Sci-Fi|An absent-minded professor discovers "flubber," a rubber-like super-bouncy substance.|flubber_1997.jpg
Fifty Shades Darker|2017|18|118|Drama, Romance|While Christian wrestles with his inner demons, Anastasia must confront the anger and envy of the women who came before her.|fifty_shades_darker_2017.jpg
Chicken Little|2005|3|81|Animation, Adventure, Comedy|After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion.|chicken_little_2005.jpg
Selma|2014|12|128|Biography, Drama, History|A chronicle of Dr. Martin Luther King, Jr.'s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965.|selma_2014.jpg
The Frighteners|1996|18|110|Comedy, Fantasy, Horror|After a tragic car accident kills his wife, a man discovers he can communicate with the dead to con people. However, when a demonic spirit appears, he may be the only one who can stop it from killing the living and the dead.|the_frighteners_1996.jpg
Step Up 2: The Streets|2008|12|98|Drama, Music, Romance|Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts.|step_up_2_the_streets_2008.jpg
Scoop|2006|12|96|Comedy, Crime, Mystery|An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.|scoop_2006.jpg
Thirteen|2003|18|100|Drama|A thirteen-year-old girl's relationship with her mother is put to the test as she discovers drugs, sex, and petty crime in the company of her cool but troubled best friend.|thirteen_2003.jpg
Dope|2015|18|103|Comedy, Crime, Drama|Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure.|dope_2015.jpg
Say Anything...|1989|12|100|Comedy, Drama, Romance|A noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.|say_anything_1989.jpg
New Year's Eve|2011|12|113|Comedy, Romance|The lives of several couples and singles in New York City intertwine over the course of New Year's Eve.|new_year's_eve_2011.jpg
Eat Pray Love|2010|12|133|Drama, Romance|A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to "find herself".|eat_pray_love_2010.jpg
Big Momma's House|2000|12|99|Action, Comedy, Crime|In order to protect a beautiful woman and her son from a robber, a male FBI agent disguises himself as a large grandmother.|big_momma's_house_2000.jpg
John Tucker Must Die|2006|12|89|Comedy, Romance|Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.|john_tucker_must_die_2006.jpg
You, Me and Dupree|2006|12|110|Comedy, Romance|A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance.|you,_me_and_dupree_2006.jpg
Heathers|1988|18|103|Comedy|In order to get out of the snobby clique that is destroying her good-girl reputation, an intelligent teen teams up with a dark sociopath in a plot to kill the cool kids.|heathers_1988.jpg
The Weather Man|2005|18|102|Comedy, Drama|A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.|the_weather_man_2005.jpg
Concussion|2015|12|123|Biography, Drama, Sport|In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play.|concussion_2015.jpg
Nacho Libre|2006|12|92|Comedy, Family, Sport|Berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a Luchador (Mexican wrestler).|nacho_libre_2006.jpg
The Pink Panther|2006|12|93|Adventure, Comedy, Crime|Bumbling Inspector Clouseau must solve the murder of a famous soccer coach and find out who stole the infamous Pink Panther diamond.|the_pink_panther_2006.jpg
Solaris|2002|12|99|Drama, Mystery, Romance|A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.|solaris_2002.jpg
Teenage Mutant Ninja Turtles: Out of the Shadows|2016|12|112|Action, Adventure, Comedy|After facing Shredder, who has joined forces with mad scientist Baxter Stockman and henchmen Bebop and Rocksteady to take over the world, the Turtles must confront an even greater nemesis: the notorious Krang.|teenage_mutant_ninja_turtles_out_of_the_shadows_2016.jpg
The Fox and the Hound|1981|3|83|Animation, Adventure, Drama|Two childhood friends find themselves forced to become enemies.|the_fox_and_the_hound_1981.jpg
I, Frankenstein|2014|12|92|Action, Fantasy, Horror|Frankenstein's creature finds himself caught in an all-out, centuries old war between two immortal clans.|i,_frankenstein_2014.jpg
The Kite Runner|2007|12|128|Drama|After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.|the_kite_runner_2007.jpg
Alice Through the Looking Glass|2016|12|113|Adventure, Family, Fantasy|Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.|alice_through_the_looking_glass_2016.jpg
Big Eyes|2014|12|106|Biography, Crime, Drama|A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.|big_eyes_2014.jpg
Gifted|2017|12|101|Drama|Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.|gifted_2017.jpg
American Ultra|2015|18|96|Action, Comedy, Sci-Fi|A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.|american_ultra_2015.jpg
The Guard|2011|18|96|Comedy, Crime, Thriller|An unorthodox Irish policeman with a confrontational personality is partnered with an up-tight F.B.I. agent to investigate an international drug-smuggling ring.|the_guard_2011.jpg
Wag the Dog|1997|18|97|Comedy, Drama|Shortly before an election, a spin-doctor and a Hollywood producer join efforts to fabricate a war in order to cover up a Presidential sex scandal.|wag_the_dog_1997.jpg
Scrooged|1988|12|101|Comedy, Drama, Fantasy|A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve.|scrooged_1988.jpg
Snitch|2013|12|112|Action, Drama, Thriller|A father goes undercover for the DEA in order to free his son, who was imprisoned after being set up in a drug deal.|snitch_2013.jpg
Twin Peaks: Fire Walk with Me|1992|18|135|Drama, Horror, Mystery|A young FBI agent disappears while investigating a murder miles from Twin Peaks that may be related to the future murder of Laura Palmer; the last week of the life of Laura Palmer is chronicled.|twin_peaks_fire_walk_with_me_1992.jpg
Romancing the Stone|1984|12|106|Action, Adventure, Comedy|A mousy romance novelist sets off for Colombia to ransom her kidnapped sister, and soon finds herself in the middle of a dangerous adventure hunting for treasure with a mercenary rogue.|romancing_the_stone_1984.jpg
Hardcore Henry|2015|18|96|Action, Adventure, Sci-Fi|Henry is resurrected from death with no memory, and he must save his wife from a telekinetic warlord with a plan to bio-engineer soldiers.|hardcore_henry_2015.jpg
Malcolm X|1992|12|202|Biography, Drama, History|Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.|malcolm_x_1992.jpg
Semi-Pro|2008|18|91|Comedy, Sport|Jackie Moon, the owner-coach-player of the American Basketball Association's Flint Michigan Tropics, rallies his teammates to make their NBA dreams come true.|semi-pro_2008.jpg
World Trade Center|2006|12|129|Drama, History, Thriller|Two Port Authority police officers become trapped under the rubble of the World Trade Center.|world_trade_center_2006.jpg
